Review ID,Review Content,Review Score,Review Time
Booking.com,533940155,"
 spacious rooms if you get the suites and buffet breakfast.
 check in and check out process was too long and outdated.  my mum tripped on the rug by the lounges under staircase, it was very dangerous. checking out: clients should not have to wait in the same line as people checking in. Rooms far from elevators, no one picked up our dinner trays from the night before. Chefs making eggs to order for breakfast shouldn’t have to share a spatula between the three of them!!!!",6.0,2022-07-30T11:56:38+07:00
Booking.com,533940136,"
 location
 too crowded",7.0,2022-07-28T16:30:36+07:00
Booking.com,533940144,"
 very nice and huge hotel. the room was clean and the bed very comfortable. breakfast was excellent with sooo many choices! you can even go to the restaurants inside the building for lunch or diner, there are europian and asian restaurants. staff was very friendly!
 ",10.0,2022-07-27T16:04:02+07:00
Booking.com,533940104,"
 Clean room no bed bugs
 Shower water pressure just wasn't there , couldn't regulate hot to cold , either very hot or very cold",7.0,2022-07-27T15:37:39+07:00
Booking.com,533940098,"
 Accessibility, Convenience
 Ugly pool",7.0,2022-07-22T13:04:17+07:00
Booking.com,533940200,"
 The place was very good and the staff were very friendly
 I was not pay attention during I book online, I overlooked the free breakfast, I thought was included during our stay.",9.0,2022-07-21T13:21:42+07:00
Booking.com,533940222,"
 convinient
 old dirty bed and furniture",2.0,2022-07-20T15:55:09+07:00
Booking.com,533940212,"
 Room service menu is good and extensive
 Internet not working and insufficient for business trip

Takes too long to even get a fried egg at the buffet

Shower hard to control temperature",6.0,2022-07-16T07:17:20+07:00
Booking.com,533940092,"
 
 The bathroom needed a bit of attention and refurbishment, not to the standard you would expect from a 4 star hotel",7.0,2022-07-15T18:02:17+07:00
Booking.com,533940196,"
 The best bed and pillows in Philippines, regeneration sleeping with nice dreams. Perfect WiFi, 48 hours journey NOT even once lost connection in any place. Very good buffet breakfast, fit for Europeans and Asian guests. Fast room service for dinning
 Everything perfect, after 14 trips in Philippines and more than 30-40 hotels, I found the best hotel",10.0,2022-07-12T06:10:54+07:00
Booking.com,533940119,"
 location and staff are excellent!
 they don’t have good breakfast options specially for kids. bacon is so hard.",7.0,2022-07-12T00:25:00+07:00
Booking.com,521495745,"
 Well maintained and clean.
 ",8.0,2022-06-30T15:27:47+07:00
Booking.com,521495763,"
 The whole experience was very pleasant. I just hope they have a bidet. But all in all they made me feel at home safe and welcome.
 ",10.0,2022-06-30T13:04:07+07:00
Booking.com,521495816,"
 proximity to all impt. places
 lining up for check  in is a struggle.",10.0,2022-06-30T08:34:16+07:00
Booking.com,521495738,"
 proximity to almost
all important places to a traveller’s life☺️
 checking in is quite slow…",10.0,2022-06-30T08:29:22+07:00
Booking.com,521495777,"
 
 Coffee was not available early in the morning.",7.0,2022-06-27T19:29:38+07:00
Booking.com,521495809,"
 clean
 the manager charged us twice for the check in, they charged me on booking.com and asked my sister for deposit money. Even if they have returned it, the damage is already done",3.0,2022-06-26T16:35:02+07:00
Booking.com,521495739,"
 Location
 It was crowded when we stayed",8.0,2022-06-26T09:02:44+07:00
Booking.com,521495781,"
 Location
 It was crowded during the time we visited",8.0,2022-06-26T09:01:38+07:00
Booking.com,521495821,"
 
 Everything inside the i love it..",10.0,2022-06-23T13:53:32+07:00
Booking.com,521495753,"
 Reception zJumie was extremely helpful well done!!
 N/A",8.0,2022-06-22T15:09:29+07:00
Booking.com,521495819,"
 The lobby was fantastic as always, but nothing else was.
The breakfast buffet was good.
Thankfully, we received a daily supply of bottled water in our room.
 The water features at the pool did not work, none of them! That was a main reason why I booked the hotel.
The beds are too firm. I requested a king, but was given two twins.
Outdated rooms. No tea kettle.",5.0,2022-06-21T23:52:58+07:00
Booking.com,521495775,"
 The room was quiet as I requested. Good breakfast choices. Helpful & attentive staff.
 WIFI absolutely sucks ! very slow - most travellers expect fast WIFI in this day & age, just not good enough for this standard of hotel. Room very dated, horrendous bathroom & shower setup - for taller people you have to crouch to get under the shower head which is fixed to the wall. Shower rail completely rusted on top. Delivery of hot & cold water from shower head a nightmare - so slow to change temp. Furniture in room well past its sell by date - all needs upgrading.",4.0,2022-06-20T03:38:20+07:00
Booking.com,521495740,"
 
 Junior Suite was perfect for our family but buffet breakfast had numerous empty trays of food to the dismay of many of its guests. There was minimal refill and kitchen could not keep up. The restaurant did not anticipate the fully-booked father's day weekend surge. The experience somehow ruined the staycation.",7.0,2022-06-20T03:38:06+07:00
Booking.com,521495755,"
 The room and customer service were excellent
 Room was freezing with no clear instructions for the air conditioning.  We called house keeping at 2230 but no one showed up.  No extra blankets in the closet.  Tile floor was freezing cold walking to the bathroom.",9.0,2022-06-16T09:39:22+07:00
Booking.com,521495732,"
 The swimming pool and THE FOOD.

Bellman were very helpful.
 Food and beverage service a bit slow but understandable because you were very busy.

The front desk staff made it easy to check in and out.

Special thanks to Jordan and Jericho.",10.0,2022-06-16T01:19:42+07:00
Booking.com,521495799,"
 Hotel and staff were very accomidating.
 Stayed here 5 years ago. Covid has taken it's toll. Hotel needs some TLC compared to 2018.",9.0,2022-06-15T06:15:00+07:00
Booking.com,521495817,"
 I love the buzz. The staff are very courteous, and professional.
 All is well.",10.0,2022-06-13T03:19:53+07:00
Booking.com,521495748,"
 I love the buzz. The staff are very courteous, and professional. The staff go that extra mile to make sure you’re comfortable and attentive.
 all is well.",10.0,2022-06-13T03:19:01+07:00
Booking.com,521495746,"
 Ambiance and its cozy
 temperature of the room",10.0,2022-06-12T14:55:52+07:00
Booking.com,521495803,"
 it has casino
 no slippers provided in our room
no microwave to think that this is a 4 star hotel
receptionists took too long to check us  in everytime",7.0,2022-06-12T03:16:57+07:00
Booking.com,521495797,"
 Clean.
 Don't advertise wifi. Your wifi was terrible. Needed to buy data for phone so could communicate.",6.0,2022-06-02T15:12:38+07:00
Booking.com,521495779,"
 Good breakfast
 Bed was too soft and my brothers room in 1508 doesn’t have a bidet",8.0,2022-05-29T15:22:41+07:00
Booking.com,521495741,"
 The indoor dining. Many restaurants to choose from. Great food.
 There wasn't a clock in the rooms.",9.0,2022-05-29T13:38:00+07:00
Booking.com,521495733,"
 breakfast food, hassle free check in and out
 wifi was really slow and our room was really dark",7.0,2022-05-25T13:41:45+07:00
Booking.com,521495795,"
 
 The bed very old ,not comfortable",7.0,2022-05-25T04:18:54+07:00
Booking.com,521495761,"
 everything!
 ",10.0,2022-05-20T23:05:46+07:00
Booking.com,510616301,"
 Buffet breakfast was great with loads of food choices.
 A bit dated hotel but it's still maintained. Located in the new district in Cebu and away from the old city centre.",9.0,2022-05-19T13:09:01+07:00
Booking.com,510616377,"
 Breakfast - it is delicious and vast.
 Washroom does not have bidet and the hospitality of the receptionist who assist us is not at par.",6.0,2022-05-19T08:43:59+07:00
Booking.com,510616375,"
 everything great
food was amazing !!!compliment to the kitchen
 nothing",10.0,2022-05-18T06:39:43+07:00
Booking.com,510616274,"
 Kudos to the staff... very respectful and entertaining to guest needs. Which i love
 The aircon the pacific ballroom was bad....
Lighting in the uno restuarant was bad
There are part of the room where the outlets doesnt function.
Airconditioning has only 2 option on or off",6.0,2022-05-13T10:27:24+07:00
Booking.com,510616342,"
 Food and location was great
 The room needs renovation and the pool was very far and had strict rules on inflatables",6.0,2022-05-11T07:05:20+07:00
Booking.com,510616307,"
 Have a nice lobby where you can sit with family and have good time with food and drinks
 ",9.0,2022-05-09T17:56:12+07:00
Booking.com,510616325,"
 Very close to the airport and the Basilica.
 The rooms are a little bit outdated.",8.0,2022-05-09T05:26:33+07:00
Booking.com,510616338,"
 Great breakfast
 Not all restaurants were open at night
When I was there but it was just after
The Philippines opened again",8.0,2022-05-08T11:30:54+07:00
Booking.com,510616275,"
 
 internet was awful",8.0,2022-05-08T10:37:50+07:00
Booking.com,510616277,"
 Lobby.
 rooms need updating",8.0,2022-05-08T06:28:03+07:00
Booking.com,510616331,"
 location & free room upgrade
 very slow check in process - waited over an hour for rooms to be cleaned and to check in. wasn’t able to enjoy the facilities because of late check in.",6.0,2022-05-08T02:46:05+07:00
Booking.com,510616379,"
 Cleanliness of the room was spotless
 Rooms are outdated. Need to upgrade stuff, such as furnitures, electrcal outlets, bathroom fixtures.",7.0,2022-05-06T08:34:49+07:00
Booking.com,510616354,"
 The staff were friendly
 In major need of a revamp. Very poor for a so called top hotel. False advertising about free shuttle service and when I enquired online got a reply that the shuttle service was for the airport hotel and not this one even though it’s advertised. Spoke to reception and of course the pandemic was the excuse.",3.0,2022-05-05T12:58:13+07:00
Booking.com,510616371,"
 The service
 The bathroom😅",8.0,2022-05-05T12:48:37+07:00
Booking.com,510616336,"
 None
 Casino",5.0,2022-05-04T09:38:53+07:00
Booking.com,510616290,"
 problem with cold water from shower 🥲
 ",3.0,2022-05-03T02:31:42+07:00
Booking.com,510616340,"
 Staff and dinner and breakfast were good.
 There was no Ambassador Club with facilities as described on Booking.Com so it was a very big let down. Other facilities were poor in the room no mini bar no sofa bed. The room was very poor value for money.",4.0,2022-05-02T04:43:40+07:00
Booking.com,510616279,"
 The staff & the Breakfast
 UnClear about online check in ..paid online but was told at desk it wasnt.
Chose waterfront because staff said wifi was working. ( wifi connected but had no upload speed..very disappointed. ) staff tried to fix but couldn't. 
Toiled was stopped up when we went to use toilet.
No soap ..soap provided was disgusting
Was early to check in ..was told by security that we couldn't stay in lobby waiting to check in.
I will do a step by step review of Waterfront Hotel",4.0,2022-05-01T04:53:28+07:00
Booking.com,493909294,"
 Good food and clean place
 That my wife a Phlippina was not treated whit respect when i was not there the last night because i was back in Canada and i reserved a nother night for her and her dauther.",7.0,2022-04-26T14:42:22+07:00
Booking.com,493909268,"
 Amenities
 Toiletries are incomplete, no bath robe",8.0,2022-04-26T09:03:08+07:00
Booking.com,493909302,"
 Breakfast was great and the location was ok
 First, as we went into the hotel we were impressed with the  entrance and the beauty of the place but as we went into the elevator, we noticed a foul musty odor. Not sure if it was the carpet with moisture or what but it smelled almost like moldy musty odor. As we we t into the room, we liked the view and the suite but odor was still in the room and it was hot and muggy in which I could not sleep. I called the front seat in which they sent an engineer up abs said there was nothing they can do as the AC was centralized and they had an issue with the AC. End of story. It was 1:30AM and asked if we wanted to move rooms I was so tired from my trip, I just said forget this place.",3.0,2022-04-24T00:49:17+07:00
Booking.com,493909254,"
 the staff
 they charge to photo copy two pages",2.0,2022-04-23T13:36:41+07:00
Booking.com,493909238,"
 Every thing was great. They brought up extra pillows and buckets of ice after my gf sprained her ankle. No complaints on anything
 ",9.0,2022-04-22T12:19:56+07:00
Booking.com,493909306,"
 nothing.
 Lobby smelled like sewer all week.
Rooms and property way outdated.
Pool cloudy all week, could not see 5 feet.",3.0,2022-04-20T20:18:54+07:00
Booking.com,493909263,"
 Enjoyed the activitiesThe lounge i
 Bathroom is in bad shape  needs redoing",6.0,2022-04-19T08:40:53+07:00
Booking.com,493909304,"
 Service
 Add bidet in the toilet",10.0,2022-04-17T06:49:01+07:00
Booking.com,493909258,"
 Rooms needed to be updated.
 Rooms needed to be updated",9.0,2022-04-14T23:00:47+07:00
Booking.com,493909270,"
 Always like this Hotel.. Is convenient and the service is excellent..
 ",9.0,2022-04-02T18:11:18+07:00
Booking.com,493909256,"
 I have stayed at The Waterfront over 22 times in the last two years, the staff are great, location is superb, and facilities top notch.  The only negative is the WIFI, or should I say, LACK of wifi, that's a huge issue for me.
 WIFI is horible",8.0,2022-03-31T12:48:10+07:00
Booking.com,493909274,"
 Spectacular hotel,good casino,pool good rooms comfortable
 ",8.0,2022-03-25T00:34:36+07:00
Booking.com,493909296,"
 The staff made it so special, they were the friendliest I’ve ever come across.
 ",10.0,2022-03-07T14:26:10+07:00
Booking.com,493909272,"
 near establishments
 food could have been better",9.0,2022-02-28T00:54:59+07:00
Booking.com,493909284,"
 Kindness and great service
 Internet Poor",9.0,2022-02-20T05:45:27+07:00
Booking.com,493909298,"
 It’s located at the heart of the city. Very accessible
 Other restaurants are still closed since the pandemic",9.0,2022-01-21T06:18:20+07:00
Booking.com,493909242,"
 It looks and smells clean from the lobby to the room. Mountain/city view made the stay more worth it.
 Pool is only open up
to 6pm and opens at 7am. Most of The food in the Uno were dissappointing (except for the yummy pastries). The caesar salad dressing too salty, bacon were not evenly cooked, there were burnt bacon and there were uncooked part. There were also bland food. It was a disgusting experience.",5.0,2022-01-17T10:11:10+07:00
Booking.com,475015759,"
 Room,Location ,pool,Breakfast
 Slow Wi-fi and cable wasnt working",8.0,2022-01-13T02:15:58+07:00
Booking.com,475015758,"
 I have been going to the Waterfront for many years now whilst visiting the Philippines. What can I say? I have never once been disappointed.

Polite, happy, and friendly staff, and at least for a hotel in Cebu, amazingly quiet. Food menu is awesome.

Breakfast is exceptional. And without a doubt the most comfortable beds I have ever slept in (will need to find out who makes them one day).

Always happy to return.

Andrew.
 I cannot fault this hotel.",10.0,2022-01-09T22:15:34+07:00
